pageRank,target
1.2940775815693465e-07,4747
1.2940775815693465e-07,4748
1.2940775815693465e-07,4749
1.2940775815693465e-07,4750
1.2940775815693465e-07,4751
1.2940775815693465e-07,4752
2.0382557831673868e-05,4753
1.2940775815693465e-07,4754
1.2940775815693465e-07,4755
1.2940775815693465e-07,4756
1.2940775815693465e-07,4757
1.2940775815693465e-07,4758
1.2940775815693465e-07,4759
1.2940775815693465e-07,4760
1.2940775815693465e-07,4761
1.2940775815693465e-07,4762
1.2940775815693465e-07,4763
1.2940775815693465e-07,4764
1.2940775815693465e-07,4765
1.2940775815693465e-07,4766
1.2940775815693465e-07,4767
1.2940775815693465e-07,4768
1.2940775815693465e-07,4769
1.2940775815693465e-07,4770
1.2940775815693465e-07,4771
1.2940775815693465e-07,4772
1.2940775815693465e-07,4773
1.2940775815693465e-07,4774
1.2940775815693465e-07,4775
1.2940775815693465e-07,4776
1.2940775815693465e-07,4777
1.2940775815693465e-07,4778
1.2940775815693465e-07,4779
1.2940775815693465e-07,4780
1.2940775815693465e-07,4781
1.2940775815693465e-07,4782
1.2940775815693465e-07,4783
1.2940775815693465e-07,4784
1.2940775815693465e-07,4785
1.2940775815693465e-07,4786
1.2940775815693465e-07,4787
1.2940775815693465e-07,4788
1.2940775815693465e-07,4789
1.2940775815693465e-07,4790
1.2940775815693465e-07,4791
1.2940775815693465e-07,4792
1.2940775815693465e-07,4793
1.2940775815693465e-07,4794
1.2940775815693465e-07,4795
1.2940775815693465e-07,4796
1.2940775815693465e-07,4797
1.2940775815693465e-07,4798
1.2940775815693465e-07,4799
1.2940775815693465e-07,4800
1.2940775815693465e-07,4801
1.2940775815693465e-07,4802
1.2940775815693465e-07,4803
1.2940775815693465e-07,4804
1.2940775815693465e-07,4805
1.2940775815693465e-07,4806
1.2940775815693465e-07,4807
1.2940775815693465e-07,4808
1.2940775815693465e-07,4809
1.2940775815693465e-07,4810
1.2940775815693465e-07,4811
1.2940775815693465e-07,4812
1.2940775815693465e-07,4813
1.2940775815693465e-07,4814
1.2940775815693465e-07,4815
1.2940775815693465e-07,4816
1.2940775815693465e-07,4817
1.2940775815693465e-07,4818
1.2940775815693465e-07,4819
1.2940775815693465e-07,4820
1.2940775815693465e-07,4821
1.2940775815693465e-07,4822
9.140838435901296e-07,4823
6.643875351911111e-07,4824
1.2940775815693465e-07,4825
1.2940775815693465e-07,4826
1.2940775815693465e-07,4827
1.2940775815693465e-07,4828
1.2940775815693465e-07,4829
1.2940775815693465e-07,4830
1.2940775815693465e-07,4831
1.2940775815693465e-07,4832
1.4117639924797228e-06,4833
1.2940775815693465e-07,4834
1.2940775815693465e-07,4835
1.2940775815693465e-07,4836
1.2940775815693465e-07,4837
1.2940775815693465e-07,4838
1.2940775815693465e-07,4839
1.2940775815693465e-07,4840
1.2940775815693465e-07,4841
1.2940775815693465e-07,4842
1.2940775815693465e-07,4843
1.2940775815693465e-07,4844
1.2940775815693465e-07,4845
1.2940775815693465e-07,4846
1.2940775815693465e-07,4847
1.2940775815693465e-07,4848
1.2940775815693465e-07,4849
1.2940775815693465e-07,4850
1.2940775815693465e-07,4851
1.2940775815693465e-07,4852
1.2940775815693465e-07,4853
1.2940775815693465e-07,4854
2.6283593187824203e-07,4855
1.2940775815693465e-07,4856
1.2940775815693465e-07,4857
1.2940775815693465e-07,4858
1.2940775815693465e-07,4859
1.2940775815693465e-07,4860
1.2940775815693465e-07,4861
1.2940775815693465e-07,4862
1.2940775815693465e-07,4863
1.2940775815693465e-07,4864
1.2940775815693465e-07,4865
1.2940775815693465e-07,4866
1.2940775815693465e-07,4867
1.2940775815693465e-07,4868
1.2940775815693465e-07,4869
1.2940775815693465e-07,4870
1.2940775815693465e-07,4871
1.2940775815693465e-07,4872
1.2940775815693465e-07,4873
1.2940775815693465e-07,4874
1.2940775815693465e-07,4875
1.2940775815693465e-07,4876
1.2940775815693465e-07,4877
1.2940775815693465e-07,4878
1.2940775815693465e-07,4879
1.2940775815693465e-07,4880
1.2940775815693465e-07,4881
1.2940775815693465e-07,4882
1.2940775815693465e-07,4883
5.103980479142703e-07,4884
1.2940775815693465e-07,4885
1.2940775815693465e-07,4886
1.2940775815693465e-07,4887
1.2940775815693465e-07,4888
1.2940775815693465e-07,4889
1.2940775815693465e-07,4890
1.2940775815693465e-07,4891
1.2940775815693465e-07,4892
1.2940775815693465e-07,4893
1.2940775815693465e-07,4894
1.2940775815693465e-07,4895
1.2940775815693465e-07,4896
1.2940775815693465e-07,4897
1.2940775815693465e-07,4898
1.1329932623777124e-06,4899
1.2940775815693465e-07,4900
1.2940775815693465e-07,4901
1.2940775815693465e-07,4902
1.2940775815693465e-07,4903
1.2940775815693465e-07,4904
1.2940775815693465e-07,4905
1.2940775815693465e-07,4906
1.2940775815693465e-07,4907
1.2940775815693465e-07,4908
1.2940775815693465e-07,4909
1.2940775815693465e-07,4910
1.2940775815693465e-07,4911
1.2940775815693465e-07,4912
1.2940775815693465e-07,4913
1.2940775815693465e-07,4914
1.2940775815693465e-07,4915
1.2940775815693465e-07,4916
1.2940775815693465e-07,4917
7.17929786068805e-07,4918
1.2940775815693465e-07,4919
1.2940775815693465e-07,4920
1.2940775815693465e-07,4921
1.2940775815693465e-07,4922
1.2940775815693465e-07,4923
1.2940775815693465e-07,4924
2.628359318782461e-07,4925
1.2940775815693465e-07,4926
1.2940775815693465e-07,4927
1.2940775815693465e-07,4928
1.2940775815693465e-07,4929
1.2940775815693465e-07,4930
1.2940775815693465e-07,4931
1.2940775815693465e-07,4932
1.2940775815693465e-07,4933
1.2940775815693465e-07,4934
1.2940775815693465e-07,4935
1.2940775815693465e-07,4936
1.2940775815693465e-07,4937
1.2940775815693465e-07,4938
1.2940775815693465e-07,4939
1.2940775815693465e-07,4940
1.2940775815693465e-07,4941
1.2940775815693465e-07,4942
1.2940775815693465e-07,4943
1.2940775815693465e-07,4944
1.2940775815693465e-07,4945
1.2940775815693465e-07,4946
1.2940775815693465e-07,4947
1.2940775815693465e-07,4948
1.2940775815693465e-07,4949
1.2940775815693465e-07,4950
1.2940775815693465e-07,4951
1.2940775815693465e-07,4952
1.2940775815693465e-07,4953
1.2940775815693465e-07,4954
1.2940775815693465e-07,4955
1.2940775815693465e-07,4956
1.2940775815693465e-07,4957
1.2940775815693465e-07,4958
1.2940775815693465e-07,4959
1.2940775815693465e-07,4960
1.2940775815693465e-07,4961
1.2940775815693465e-07,4962
1.2940775815693465e-07,4963
1.2940775815693465e-07,4964
1.2940775815693465e-07,4965
1.2940775815693465e-07,4966
1.2940775815693465e-07,4967
1.2940775815693465e-07,4968
1.2940775815693465e-07,4969
1.2940775815693465e-07,4970
1.2940775815693465e-07,4971
1.2940775815693465e-07,4972
1.2940775815693465e-07,4973
1.2940775815693465e-07,4974
1.2940775815693465e-07,4975
1.2940775815693465e-07,4976
1.2940775815693465e-07,4977
1.2940775815693465e-07,4978
1.2940775815693465e-07,4979
1.2940775815693465e-07,4980
1.2940775815693465e-07,4981
1.2940775815693465e-07,4982
1.2940775815693465e-07,4983
1.2940775815693465e-07,4984
1.2940775815693465e-07,4985
1.2940775815693465e-07,4986
1.2940775815693465e-07,4987
2.628359318782442e-07,4988
1.2940775815693465e-07,4989
1.2940775815693465e-07,4990
1.2940775815693465e-07,4991
1.2940775815693465e-07,4992
1.2940775815693465e-07,4993
1.2940775815693465e-07,4994
1.2940775815693465e-07,4995
1.2940775815693465e-07,4996
1.2940775815693465e-07,4997
1.2940775815693465e-07,4998
1.2940775815693465e-07,4999
1.2940775815693465e-07,5000
1.2940775815693465e-07,5001
1.2940775815693465e-07,5002
1.2940775815693465e-07,5003
1.2940775815693465e-07,5004
1.2940775815693465e-07,5005
1.2940775815693465e-07,5006
1.2940775815693465e-07,5007
1.2940775815693465e-07,5008
1.2940775815693465e-07,5009
1.2940775815693465e-07,5010
1.2940775815693465e-07,5011
1.2940775815693465e-07,5012
2.6283593187824405e-07,5013
4.173184401166144e-06,5014
1.2940775815693465e-07,5015
1.2940775815693465e-07,5016
1.2940775815693465e-07,5017
1.2940775815693465e-07,5018
1.2940775815693465e-07,5019
1.2940775815693465e-07,5020
1.2940775815693465e-07,5021
1.2940775815693465e-07,5022
1.2940775815693465e-07,5023
1.2940775815693465e-07,5024
1.2940775815693465e-07,5025
1.2940775815693465e-07,5026
1.2940775815693465e-07,5027
2.6283593187824426e-07,5028
3.6798200674747526e-05,5029
2.038255783166428e-05,5030
1.2940775815693465e-07,5031
2.422006506213132e-05,5032
1.2940775815693465e-07,5033
1.2940775815693465e-07,5034
1.2940775815693465e-07,5035
1.2940775815693465e-07,5036
1.2940775815693465e-07,5037
1.2940775815693465e-07,5038
1.2940775815693465e-07,5039
1.2940775815693465e-07,5040
1.2940775815693465e-07,5041
1.2940775815693465e-07,5042
1.2940775815693465e-07,5043
1.2940775815693465e-07,5044
1.2940775815693465e-07,5045
2.0382557831673844e-05,5046
1.2940775815693465e-07,5047
1.2940775815693465e-07,5048
1.2940775815693465e-07,5049
1.2940775815693465e-07,5050
1.2940775815693465e-07,5051
1.2940775815693465e-07,5052
1.2940775815693465e-07,5053
1.2940775815693465e-07,5054
1.2940775815693465e-07,5055
1.2940775815693465e-07,5056
1.2940775815693465e-07,5057
1.2940775815693465e-07,5058
1.2940775815693465e-07,5059
1.2940775815693465e-07,5060
1.2940775815693465e-07,5061
1.2940775815693465e-07,5062
1.2940775815693465e-07,5063
1.2940775815693465e-07,5064
1.2940775815693465e-07,5065
1.2940775815693465e-07,5066
1.2940775815693465e-07,5067
1.2940775815693465e-07,5068
1.2940775815693465e-07,5069
1.2940775815693465e-07,5070
1.2940775815693465e-07,5071
1.2940775815693465e-07,5072
1.2940775815693465e-07,5073
1.2940775815693465e-07,5074
1.2940775815693465e-07,5075
1.2940775815693465e-07,5076
1.2940775815693465e-07,5077
1.2940775815693465e-07,5078
1.2940775815693465e-07,5079
2.6283593187824463e-07,5080
1.2940775815693465e-07,5081
1.2940775815693465e-07,5082
1.2940775815693465e-07,5083
1.2940775815693465e-07,5084
1.2940775815693465e-07,5085
2.628359318782442e-07,5086
1.2940775815693465e-07,5087
1.2940775815693465e-07,5088
1.2940775815693465e-07,5089
1.2940775815693465e-07,5090
1.2940775815693465e-07,5091
1.2940775815693465e-07,5092
1.2940775815693465e-07,5093
1.2940775815693465e-07,5094
1.2940775815693465e-07,5095
1.2940775815693465e-07,5096
1.2940775815693465e-07,5097
1.2940775815693465e-07,5098
1.2940775815693465e-07,5099
1.2940775815693465e-07,5100
1.2940775815693465e-07,5101
1.2940775815693465e-07,5102
1.2940775815693465e-07,5103
1.2940775815693465e-07,5104
1.2940775815693465e-07,5105
1.2940775815693465e-07,5106
1.2940775815693465e-07,5107
1.2940775815693465e-07,5108
1.2940775815693465e-07,5109
1.2940775815693465e-07,5110
1.2940775815693465e-07,5111
1.2940775815693465e-07,5112
1.2940775815693465e-07,5113
1.2940775815693465e-07,5114
1.2940775815693465e-07,5115
1.2940775815693465e-07,5116
1.2940775815693465e-07,5117
1.2940775815693465e-07,5118
1.2940775815693465e-07,5119
1.2940775815693465e-07,5120
1.2940775815693465e-07,5121
1.2940775815693465e-07,5122
1.2940775815693465e-07,5123
1.2940775815693465e-07,5124
1.2940775815693465e-07,5125
1.2940775815693465e-07,5126
1.2940775815693465e-07,5127
1.2940775815693465e-07,5128
1.2940775815693465e-07,5129
1.2940775815693465e-07,5130
1.2940775815693465e-07,5131
2.0382557831673827e-05,5132
1.2940775815693465e-07,5133
1.2940775815693465e-07,5134
1.2940775815693465e-07,5135
1.2940775815693465e-07,5136
1.2940775815693465e-07,5137
1.2940775815693465e-07,5138
1.2940775815693465e-07,5139
1.2940775815693465e-07,5140
1.2940775815693465e-07,5141
1.2940775815693465e-07,5142
1.2940775815693465e-07,5143
1.2940775815693465e-07,5144
1.2940775815693465e-07,5145
1.2940775815693465e-07,5146
1.2940775815693465e-07,5147
1.2940775815693465e-07,5148
1.2940775815693465e-07,5149
1.2940775815693465e-07,5150
1.2940775815693465e-07,5151
1.2940775815693465e-07,5152
1.2940775815693465e-07,5153
1.2940775815693465e-07,5154
1.2940775815693465e-07,5155
1.2940775815693465e-07,5156
1.2940775815693465e-07,5157
1.2940775815693465e-07,5158
1.2940775815693465e-07,5159
1.2940775815693465e-07,5160
1.2940775815693465e-07,5161
2.789281771391348e-06,5162
2.759492051145286e-07,5163
1.2940775815693465e-07,5164
1.2940775815693465e-07,5165
1.2940775815693465e-07,5166
1.2940775815693465e-07,5167
1.2940775815693465e-07,5168
1.2940775815693465e-07,5169
1.2940775815693465e-07,5170
1.2940775815693465e-07,5171
1.2940775815693465e-07,5172
1.2940775815693465e-07,5173
1.2940775815693465e-07,5174
1.2940775815693465e-07,5175
1.2940775815693465e-07,5176
1.2940775815693465e-07,5177
1.2940775815693465e-07,5178
1.2940775815693465e-07,5179
1.2940775815693465e-07,5180
1.2940775815693465e-07,5181
1.2940775815693465e-07,5182
1.2940775815693465e-07,5183
1.2940775815693465e-07,5184
1.2940775815693465e-07,5185
1.2940775815693465e-07,5186
1.2940775815693465e-07,5187
1.2940775815693465e-07,5188
1.2940775815693465e-07,5189
1.2940775815693465e-07,5190
1.2940775815693465e-07,5191
1.2940775815693465e-07,5192
1.2940775815693465e-07,5193
1.2940775815693465e-07,5194
1.2940775815693465e-07,5195
1.2940775815693465e-07,5196
1.2940775815693465e-07,5197
1.2940775815693465e-07,5198
1.2940775815693465e-07,5199
1.961218450175879e-07,5200
3.319622432717997e-07,5201
4.7304242220255523e-07,5202
6.203531495586158e-07,5203
1.961218450175879e-07,5204
1.2940775815693465e-07,5205
1.2940775815693465e-07,5206
1.2940775815693465e-07,5207
1.2940775815693465e-07,5208
1.2940775815693465e-07,5209
1.2940775815693465e-07,5210
1.2940775815693465e-07,5211
6.061322965747806e-06,5212
1.2940775815693465e-07,5213
1.2940775815693465e-07,5214
1.2940775815693465e-07,5215
1.2940775815693465e-07,5216
1.2940775815693465e-07,5217
1.2940775815693465e-07,5218
1.2940775815693465e-07,5219
1.2940775815693465e-07,5220
1.2940775815693465e-07,5221
1.2940775815693465e-07,5222
1.2940775815693465e-07,5223
1.2940775815693465e-07,5224
1.2940775815693465e-07,5225
1.2940775815693465e-07,5226
2.6283593187824823e-07,5227
1.2940775815693465e-07,5228
1.2940775815693465e-07,5229
1.2940775815693465e-07,5230
1.2940775815693465e-07,5231
1.2940775815693465e-07,5232
1.2940775815693465e-07,5233
1.2940775815693465e-07,5234
1.2940775815693465e-07,5235
1.2940775815693465e-07,5236
9.254615242231946e-07,5237
1.2940775815693465e-07,5238
1.0648468892742084e-06,5239
7.920333505018807e-07,5240
1.2940775815693465e-07,5241
1.2940775815693465e-07,5242
1.2940775815693465e-07,5243
1.2940775815693465e-07,5244
1.2940775815693465e-07,5245
1.2940775815693465e-07,5246
1.2940775815693465e-07,5247
1.2940775815693465e-07,5248
1.2940775815693465e-07,5249
1.2940775815693465e-07,5250
1.2940775815693465e-07,5251
1.2940775815693465e-07,5252
1.2940775815693465e-07,5253
1.2940775815693465e-07,5254
1.2940775815693465e-07,5255
1.2940775815693465e-07,5256
1.2940775815693465e-07,5257
1.2940775815693465e-07,5258
5.103980479142703e-07,5259
1.2940775815693465e-07,5260
1.2940775815693465e-07,5261
1.2940775815693465e-07,5262
1.2940775815693465e-07,5263
1.2940775815693465e-07,5264
1.2940775815693465e-07,5265
1.2940775815693465e-07,5266
1.2940775815693465e-07,5267
1.2940775815693465e-07,5268
1.2940775815693465e-07,5269
1.2940775815693465e-07,5270
1.2940775815693465e-07,5271
1.2940775815693465e-07,5272
1.2940775815693465e-07,5273
1.2940775815693465e-07,5274
1.2940775815693465e-07,5275
1.2940775815693465e-07,5276
1.2940775815693465e-07,5277
1.2940775815693465e-07,5278
1.2940775815693465e-07,5279
1.2940775815693465e-07,5280
1.2940775815693465e-07,5281
1.2940775815693465e-07,5282
1.2940775815693465e-07,5283
5.103980479142904e-07,5284
1.2940775815693465e-07,5285
1.2940775815693465e-07,5286
1.2940775815693465e-07,5287
1.2940775815693465e-07,5288
1.2940775815693465e-07,5289
1.2940775815693465e-07,5290
1.2940775815693465e-07,5291
1.2940775815693465e-07,5292
1.2940775815693465e-07,5293
1.2940775815693465e-07,5294
1.2940775815693465e-07,5295
1.2940775815693465e-07,5296
2.628359318782386e-07,5297
1.2940775815693465e-07,5298
2.001069821180211e-06,5299
1.2940775815693465e-07,5300
1.2940775815693465e-07,5301
1.2940775815693465e-07,5302
1.2940775815693465e-07,5303
1.2940775815693465e-07,5304
1.2940775815693465e-07,5305
1.2940775815693465e-07,5306
1.2940775815693465e-07,5307
1.2940775815693465e-07,5308
1.2940775815693465e-07,5309
1.2940775815693465e-07,5310
1.2940775815693465e-07,5311
1.2940775815693465e-07,5312
1.2940775815693465e-07,5313
1.2940775815693465e-07,5314
1.2940775815693465e-07,5315
1.2940775815693465e-07,5316
1.2940775815693465e-07,5317
1.2940775815693465e-07,5318
1.2940775815693465e-07,5319
1.2940775815693465e-07,5320
1.2940775815693465e-07,5321
1.2940775815693465e-07,5322
1.2940775815693465e-07,5323
1.2940775815693465e-07,5324
1.2940775815693465e-07,5325
1.2940775815693465e-07,5326
1.2940775815693465e-07,5327
1.2940775815693465e-07,5328
1.2940775815693465e-07,5329
1.2940775815693465e-07,5330
1.2940775815693465e-07,5331
1.2940775815693465e-07,5332
1.2940775815693465e-07,5333
1.2940775815693465e-07,5334
1.2940775815693465e-07,5335
1.2940775815693465e-07,5336
1.2940775815693465e-07,5337
1.2940775815693465e-07,5338
1.2940775815693465e-07,5339
1.2940775815693465e-07,5340
1.2940775815693465e-07,5341
1.2940775815693465e-07,5342
1.2940775815693465e-07,5343
1.2940775815693465e-07,5344
1.2940775815693465e-07,5345
1.2940775815693465e-07,5346
1.2940775815693465e-07,5347
1.2940775815693465e-07,5348
1.2940775815693465e-07,5349
1.2940775815693465e-07,5350
1.2940775815693465e-07,5351
1.2940775815693465e-07,5352
1.2940775815693465e-07,5353
1.2940775815693465e-07,5354
1.2940775815693465e-07,5355
1.2940775815693465e-07,5356
1.2940775815693465e-07,5357
1.2940775815693465e-07,5358
1.2940775815693465e-07,5359
1.2940775815693465e-07,5360
1.2940775815693465e-07,5361
1.2940775815693465e-07,5362
1.2940775815693465e-07,5363
1.2940775815693465e-07,5364
1.2940775815693465e-07,5365
1.2940775815693465e-07,5366
1.2940775815693465e-07,5367
1.2940775815693465e-07,5368
1.2940775815693465e-07,5369
1.2940775815693465e-07,5370
1.2940775815693465e-07,5371
1.2940775815693465e-07,5372
1.2940775815693465e-07,5373
1.2940775815693465e-07,5374
1.2940775815693465e-07,5375
1.2940775815693465e-07,5376
1.2940775815693465e-07,5377
1.2940775815693465e-07,5378
1.2940775815693465e-07,5379
1.2940775815693465e-07,5380
1.2940775815693465e-07,5381
1.2940775815693465e-07,5382
1.2940775815693465e-07,5383
3.962641055995542e-07,5384
1.2940775815693465e-07,5385
1.2940775815693465e-07,5386
1.2940775815693465e-07,5387
1.2940775815693465e-07,5388
1.2940775815693465e-07,5389
1.2940775815693465e-07,5390
1.2940775815693465e-07,5391
1.2940775815693465e-07,5392
1.2940775815693465e-07,5393
1.2940775815693465e-07,5394
1.2940775815693465e-07,5395
1.2940775815693465e-07,5396
1.2940775815693465e-07,5397
1.2940775815693465e-07,5398
1.2940775815693465e-07,5399
1.2940775815693465e-07,5400
1.2940775815693465e-07,5401
1.2940775815693465e-07,5402
1.2940775815693465e-07,5403
1.599615415461626e-06,5404
1.2940775815693465e-07,5405
1.2940775815693465e-07,5406
1.2940775815693465e-07,5407
1.2940775815693465e-07,5408
1.2940775815693465e-07,5409
1.2940775815693465e-07,5410
2.1339061517897185e-06,5411
1.2940775815693465e-07,5412
1.2940775815693465e-07,5413
1.2940775815693465e-07,5414
2.6283593187824516e-07,5415
1.2940775815693465e-07,5416
1.2940775815693465e-07,5417
1.2940775815693465e-07,5418
1.2940775815693465e-07,5419
1.2940775815693465e-07,5420
1.2940775815693465e-07,5421
3.785339049013546e-06,5422
1.2940775815693465e-07,5423
1.2940775815693465e-07,5424
1.2940775815693465e-07,5425
1.2940775815693465e-07,5426
1.2940775815693465e-07,5427
1.2940775815693465e-07,5428
1.2940775815693465e-07,5429
1.2940775815693465e-07,5430
1.2940775815693465e-07,5431
1.2940775815693465e-07,5432
1.2940775815693465e-07,5433
1.2940775815693465e-07,5434
1.2940775815693465e-07,5435
1.2940775815693465e-07,5436
1.2940775815693465e-07,5437
2.0382557831673627e-05,5438
2.6283593187824786e-07,5439
1.2940775815693465e-07,5440
1.2940775815693465e-07,5441
1.2940775815693465e-07,5442
1.2940775815693465e-07,5443
1.2940775815693465e-07,5444
1.2940775815693465e-07,5445
1.2940775815693465e-07,5446
1.2940775815693465e-07,5447
1.2940775815693465e-07,5448
1.2940775815693465e-07,5449
1.2940775815693465e-07,5450
1.2940775815693465e-07,5451
1.2940775815693465e-07,5452
1.2940775815693465e-07,5453
1.2940775815693465e-07,5454
1.2940775815693465e-07,5455
1.2940775815693465e-07,5456
1.2940775815693465e-07,5457
2.0382557831677655e-05,5458
1.2940775815693465e-07,5459
1.2940775815693465e-07,5460
1.2940775815693465e-07,5461
1.2940775815693465e-07,5462
1.2940775815693465e-07,5463
2.628359318782455e-07,5464
1.2940775815693465e-07,5465
1.2940775815693465e-07,5466
1.2940775815693465e-07,5467
1.2940775815693465e-07,5468
1.2940775815693465e-07,5469
1.2940775815693465e-07,5470
1.2940775815693465e-07,5471
6.83856599517008e-07,5472
6.83856599517008e-07,5473
1.2940775815693465e-07,5474
1.2940775815693465e-07,5475
2.628359318782457e-07,5476
1.2940775815693465e-07,5477
1.2940775815693465e-07,5478
1.2940775815693465e-07,5479
1.2940775815693465e-07,5480
1.2940775815693465e-07,5481
1.2940775815693465e-07,5482
1.2940775815693465e-07,5483
1.2940775815693465e-07,5484
1.2940775815693465e-07,5485
1.2940775815693465e-07,5486
1.2940775815693465e-07,5487
1.2940775815693465e-07,5488
1.2940775815693465e-07,5489
1.2940775815693465e-07,5490
1.2940775815693465e-07,5491
2.0382557831675535e-05,5492
1.2940775815693465e-07,5493
1.2940775815693465e-07,5494
1.2940775815693465e-07,5495
1.2940775815693465e-07,5496
1.2940775815693465e-07,5497
1.2940775815693465e-07,5498
1.2940775815693465e-07,5499
1.2940775815693465e-07,5500
1.2940775815693465e-07,5501
1.2940775815693465e-07,5502
1.2940775815693465e-07,5503
1.2940775815693465e-07,5504
1.2940775815693465e-07,5505
4.010885546653665e-07,5506
2.0382557831676165e-05,5507
1.2940775815693465e-07,5508
1.2940775815693465e-07,5509
1.2940775815693465e-07,5510
1.2940775815693465e-07,5511
1.2940775815693465e-07,5512
1.2940775815693465e-07,5513
1.2940775815693465e-07,5514
1.2940775815693465e-07,5515
1.2940775815693465e-07,5516
1.2940775815693465e-07,5517
1.2940775815693465e-07,5518
1.2940775815693465e-07,5519
1.2940775815693465e-07,5520
2.628359318782459e-07,5521
2.038255783166998e-05,5522
1.2940775815693465e-07,5523
1.2940775815693465e-07,5524
1.2940775815693465e-07,5525
1.2940775815693465e-07,5526
1.2940775815693465e-07,5527
1.2940775815693465e-07,5528
1.2940775815693465e-07,5529
1.2940775815693465e-07,5530
1.2940775815693465e-07,5531
1.2940775815693465e-07,5532
1.2940775815693465e-07,5533
1.2940775815693465e-07,5534
1.2940775815693465e-07,5535
1.2940775815693465e-07,5536
1.2940775815693465e-07,5537
1.2940775815693465e-07,5538
1.2940775815693465e-07,5539
1.2940775815693465e-07,5540
1.2940775815693465e-07,5541
1.2940775815693465e-07,5542
1.2940775815693465e-07,5543
1.2940775815693465e-07,5544
1.2940775815693465e-07,5545
1.2940775815693465e-07,5546
1.2940775815693465e-07,5547
1.2940775815693465e-07,5548
1.2940775815693465e-07,5549
1.2940775815693465e-07,5550
2.628359318782427e-07,5551
1.2940775815693465e-07,5552
1.2940775815693465e-07,5553
1.2940775815693465e-07,5554
1.2940775815693465e-07,5555
1.2940775815693465e-07,5556
1.2940775815693465e-07,5557
1.2940775815693465e-07,5558
1.2940775815693465e-07,5559
1.2940775815693465e-07,5560
1.2940775815693465e-07,5561
1.2940775815693465e-07,5562
1.2940775815693465e-07,5563
1.2940775815693465e-07,5564
1.2940775815693465e-07,5565
1.2940775815693465e-07,5566
1.2940775815693465e-07,5567
2.0382557831675535e-05,5568
1.2940775815693465e-07,5569
1.2940775815693465e-07,5570
1.2940775815693465e-07,5571
1.2940775815693465e-07,5572
1.2940775815693465e-07,5573
1.2940775815693465e-07,5574
1.2940775815693465e-07,5575
1.2940775815693465e-07,5576
1.2940775815693465e-07,5577
1.2940775815693465e-07,5578
1.2940775815693465e-07,5579
1.2940775815693465e-07,5580
1.2940775815693465e-07,5581
1.2940775815693465e-07,5582
1.2940775815693465e-07,5583
1.2940775815693465e-07,5584
1.2940775815693465e-07,5585
1.2940775815693465e-07,5586
1.2940775815693465e-07,5587
1.2940775815693465e-07,5588
1.2940775815693465e-07,5589
2.038255783167705e-05,5590
1.2940775815693465e-07,5591
1.2940775815693465e-07,5592
1.2940775815693465e-07,5593
1.2940775815693465e-07,5594
1.2940775815693465e-07,5595
1.2940775815693465e-07,5596
1.2940775815693465e-07,5597
1.2940775815693465e-07,5598
1.2940775815693465e-07,5599
1.2940775815693465e-07,5600
1.2940775815693465e-07,5601
2.651838664814892e-07,5602
1.2940775815693465e-07,5603
1.2940775815693465e-07,5604
1.2940775815693465e-07,5605
2.1973779678520699e-07,5606
1.2940775815693465e-07,5607
1.2940775815693465e-07,5608
1.2940775815693465e-07,5609
1.2940775815693465e-07,5610
1.2940775815693465e-07,5611
2.6283593187824717e-07,5612
1.2940775815693465e-07,5613
1.2940775815693465e-07,5614
1.2940775815693465e-07,5615
1.2940775815693465e-07,5616
1.2940775815693465e-07,5617
2.0382557831677052e-05,5618
2.0382557831676714e-05,5619
1.2940775815693465e-07,5620
1.2940775815693465e-07,5621
3.492011697846365e-07,5622
2.6518386648148893e-07,5623
1.2940775815693465e-07,5624
1.2940775815693465e-07,5625
1.2940775815693465e-07,5626
1.2940775815693465e-07,5627
1.2940775815693465e-07,5628
1.2940775815693465e-07,5629
1.2940775815693465e-07,5630
1.2940775815693465e-07,5631
1.2940775815693465e-07,5632
1.2940775815693465e-07,5633
1.2940775815693465e-07,5634
1.2940775815693465e-07,5635
1.2940775815693465e-07,5636
1.2940775815693465e-07,5637
1.2940775815693465e-07,5638
1.2940775815693465e-07,5639
1.2940775815693465e-07,5640
1.2940775815693465e-07,5641
1.2940775815693465e-07,5642
1.2940775815693465e-07,5643
1.2940775815693465e-07,5644
1.2940775815693465e-07,5645
1.2940775815693465e-07,5646
1.2940775815693465e-07,5647
1.2940775815693465e-07,5648
2.038255783167623e-05,5649
1.2940775815693465e-07,5650
1.2940775815693465e-07,5651
1.2940775815693465e-07,5652
1.2940775815693465e-07,5653
1.2940775815693465e-07,5654
1.2940775815693465e-07,5655
1.2940775815693465e-07,5656
1.2940775815693465e-07,5657
1.2940775815693465e-07,5658
1.2940775815693465e-07,5659
1.2940775815693465e-07,5660
1.7485382785321684e-07,5661
1.2940775815693465e-07,5662
1.2940775815693465e-07,5663
1.2940775815693465e-07,5664
1.2940775815693465e-07,5665
1.2940775815693465e-07,5666
1.2940775815693465e-07,5667
1.2940775815693465e-07,5668
1.2940775815693465e-07,5669
1.2940775815693465e-07,5670
1.2940775815693465e-07,5671
1.2940775815693465e-07,5672
1.2940775815693465e-07,5673
1.2940775815693465e-07,5674
1.2940775815693465e-07,5675
1.2940775815693465e-07,5676
1.2940775815693465e-07,5677
1.2940775815693465e-07,5678
1.2940775815693465e-07,5679
1.2940775815693465e-07,5680
1.2940775815693465e-07,5681
